,Play,Throw Distance,Throw Time
37,1900_08_TeamKL_TeamB 154,117.27113038480526,5524507.0
38,1900_08_TeamKL_TeamB 219,219.2342852067167,8195313.0
39,1900_08_TeamKL_TeamB 219,75.50878300866728,8197392.0
40,1900_08_TeamKL_TeamB 257,72.85374309354324,9784938.0
41,1900_08_TeamKL_TeamB 257,256.3801045227379,9785796.0
42,1900_09_TeamKK_TeamB 20,128.31686631896838,716802.0
43,1900_09_TeamKK_TeamB 20,122.9359576586525,718419.0
44,1900_09_TeamKK_TeamB 100,117.0808748980806,3508968.0
45,1900_09_TeamKK_TeamB 100,98.04878178768975,3510321.0
46,1900_09_TeamKK_TeamB 207,78.18435401210398,8078162.0
47,1900_09_TeamKK_TeamB 207,105.14572350889979,8079317.0
48,1900_09_TeamKK_TeamB 248,233.32081827612382,9672738.0
49,1900_09_TeamKK_TeamB 248,133.46507221011046,9674982.0
50,1901_01_TeamLG_TeamA3 223,108.76207057618937,7347220.0
51,1901_01_TeamLG_TeamA3 223,91.39321756213641,7348370.0
52,1901_01_TeamLG_TeamA3 240,129.92905173782344,7936231.0
53,1901_02_TeamLG_TeamA3 33,90.13764791118082,978261.0
54,1901_02_TeamLG_TeamA3 33,216.0552294112318,979161.0
55,1901_03_TeamLG_TeamA3 135,149.58860049702983,4794413.0
56,1901_03_TeamLG_TeamA3 135,140.8206155834436,4796113.0
57,1901_03_TeamLG_TeamA3 141,182.9420067685932,4975813.0
58,1901_03_TeamLG_TeamA3 141,58.10892591960378,4977563.0
59,1901_03_TeamLG_TeamA3 144,139.692208598225,5094313.0
60,1901_03_TeamLG_TeamA3 144,115.02671662587784,5095763.0
61,1901_03_TeamLG_TeamA3 162,108.53628504836529,5698112.0
62,1901_03_TeamLG_TeamA3 162,239.5002187406517,5699362.0
63,1901_03_TeamLG_TeamA3 215,198.10065480204753,8155204.0
64,1901_03_TeamLG_TeamA3 215,121.20972579170369,8157104.0
65,1901_04_TeamLI_TeamA3 20,131.85073131879093,511593.0
66,1901_04_TeamLI_TeamA3 20,240.65886284735075,513093.0
67,1901_05_TeamLI_TeamA3 13,126.53258121958153,367355.0
68,1901_05_TeamLI_TeamA3 13,73.53987405244857,368955.0
69,1901_05_TeamLI_TeamA3 150,14.535632945971084,5098551.0
70,1901_05_TeamLI_TeamA3 150,53.216883162395,5098901.0
71,1901_05_TeamLI_TeamA3 153,51.30919548638431,5320050.0
72,1901_05_TeamLI_TeamA3 153,120.4968756057185,5321000.0
73,1901_05_TeamLI_TeamA3 162,117.74649491216289,5588750.0
74,1901_05_TeamLI_TeamA3 162,302.5441031761485,5590050.0
75,1901_05_TeamLI_TeamA3 225,152.19135521395427,7623298.0
76,1901_05_TeamLI_TeamA3 225,180.78443135715534,7625598.0
77,1901_05_TeamLI_TeamA3 225,141.3276280607582,7627398.0
78,1901_05_TeamLI_TeamA3 310,81.58226888809847,10537845.0
79,1901_05_TeamLI_TeamA3 310,118.64438088476841,10538845.0
80,1901_06_TeamLI_TeamA3 79,38.729569933320974,2605232.0
81,1901_06_TeamLI_TeamA3 79,86.375711774144,2606482.0
82,1901_06_TeamLI_TeamA3 79,176.59073829453797,2607432.0
83,1901_06_TeamLI_TeamA3 113,162.1572928459895,3862430.0
84,1901_06_TeamLI_TeamA3 113,61.87764745899766,3864030.0
85,1901_06_TeamLI_TeamA3 216,60.19312229964484,7832027.0
86,1901_06_TeamLI_TeamA3 216,63.52855194957618,7832727.0
87,1901_06_TeamLI_TeamA3 226,57.58632430230289,8239926.0
88,1901_06_TeamLI_TeamA3 226,96.35006928700156,8240926.0
89,1901_07_TeamLK_TeamB 125,91.4335581712207,4368200.0
90,1901_07_TeamLK_TeamB 125,130.81052483745336,4369150.0
91,1901_07_TeamLK_TeamB 131,66.49988411974866,4603550.0
92,1901_07_TeamLK_TeamB 131,83.85176705651469,4604900.0
93,1901_07_TeamLK_TeamB 131,100.52490005416568,4605750.0
94,1901_07_TeamLK_TeamB 230,92.47804158015026,8600846.0
95,1901_07_TeamLK_TeamB 230,348.52817499354336,8601796.0
96,1901_07_TeamLK_TeamB 232,173.98790452744123,8688096.0
97,1901_07_TeamLK_TeamB 232,209.29636651822221,8689796.0
98,1901_08_TeamLK_TeamB 174,142.66610425815935,6153037.0
99,1901_08_TeamLK_TeamB 174,253.49950858745268,6154737.0
100,1901_08_TeamLK_TeamB 233,145.67397949122554,8567285.0
101,1901_08_TeamLK_TeamB 233,102.59759414942438,8569335.0
102,1901_09_TeamLK_TeamB 38,123.87876929264353,1317331.0
103,1901_09_TeamLK_TeamB 38,128.104198156852,1318681.0
104,1901_09_TeamLK_TeamB 50,72.70276551837627,1924214.0
105,1901_09_TeamLK_TeamB 50,85.67842436366345,1925714.0
106,1901_09_TeamLK_TeamB 50,60.88664052039659,1926464.0
107,1901_09_TeamLK_TeamB 89,72.45218669060306,3372982.0
108,1901_09_TeamLK_TeamB 89,75.68097964383125,3373732.0
109,1901_09_TeamLK_TeamB 91,35.32939810200564,3471132.0
110,1901_09_TeamLK_TeamB 91,332.0744938667377,3472032.0
111,1901_09_TeamLK_TeamB 268,167.56079087677404,9966776.0
112,1901_09_TeamLK_TeamB 268,96.73537563936989,9968576.0
113,1901_10_TeamLJ_TeamB 10,70.53966187819445,431166.0
114,1901_10_TeamLJ_TeamB 10,216.33078855320156,431866.0
115,1901_10_TeamLJ_TeamB 13,146.68353880773398,549166.0
116,1901_10_TeamLJ_TeamB 13,73.54769159504602,550816.0
117,1901_10_TeamLJ_TeamB 17,15.866121963794422,659916.0
118,1901_10_TeamLJ_TeamB 17,88.9541960824783,661116.0
119,1901_10_TeamLJ_TeamB 17,76.60178504219077,662066.0
120,1901_10_TeamLJ_TeamB 84,77.24485143522513,3059464.0
121,1901_10_TeamLJ_TeamB 84,98.54192229269734,3060164.0
122,1901_11_TeamLJ_TeamB 101,61.787539076742654,3308343.0
123,1901_11_TeamLJ_TeamB 101,104.66935728521504,3316343.0
124,1901_11_TeamLJ_TeamB 123,28.325000445719326,4361442.0
125,1901_11_TeamLJ_TeamB 123,147.63507526929365,4362092.0
126,1901_11_TeamLJ_TeamB 146,95.57019573491517,5355141.0
127,1901_11_TeamLJ_TeamB 146,89.83907965891014,5356091.0
128,1901_11_TeamLJ_TeamB 154,85.95538614851311,5767341.0
129,1901_11_TeamLJ_TeamB 154,111.00009640739056,5768341.0
130,1901_11_TeamLJ_TeamB 189,0.0,7093689.0
131,1901_11_TeamLJ_TeamB 189,93.30175663298093,7095339.0
132,1901_11_TeamLJ_TeamB 189,0.0,7096239.0
133,1901_11_TeamLJ_TeamB 189,79.64341822128179,7096239.0
134,1901_11_TeamLJ_TeamB 193,72.47317023595697,7245239.0
135,1901_11_TeamLJ_TeamB 193,147.06788643296673,7246139.0
136,1901_12_TeamLJ_TeamB 100,179.39956680850707,3335994.0
137,1901_12_TeamLJ_TeamB 100,41.78281709841978,3337894.0
138,1901_12_TeamLJ_TeamB 149,62.563569355496334,5152642.0
139,1901_12_TeamLJ_TeamB 149,256.2793194601742,5153342.0
140,1901_12_TeamLJ_TeamB 194,118.16284475252785,6675341.0
141,1901_12_TeamLJ_TeamB 194,68.44108658174562,6677591.0
142,1901_12_TeamLJ_TeamB 258,28.426827952833573,8821189.0
143,1901_12_TeamLJ_TeamB 258,43.258571536401895,8823639.0
144,1901_12_TeamLJ_TeamB 258,40.36800421484818,8825539.0
145,1901_12_TeamLJ_TeamB 258,139.9857830189909,8826289.0
146,1901_14_TeamLL_TeamB 105,77.95758482976497,3636698.0
147,1901_14_TeamLL_TeamB 105,154.59455053422806,3637648.0
148,1901_14_TeamLL_TeamB 117,98.13320392247468,4136698.0
149,1901_14_TeamLL_TeamB 117,230.6940480745873,4138348.0
150,1901_14_TeamLL_TeamB 148,193.30210423151115,5289747.0
151,1901_14_TeamLL_TeamB 148,146.94182662604953,5292747.0
152,1901_16_TeamLH_TeamA3 13,24.304706657147708,407080.0
153,1901_16_TeamLH_TeamA3 13,96.75347755610649,411030.0
154,1901_16_TeamLH_TeamA3 13,47.920775000619514,412380.0
155,1901_16_TeamLH_TeamA3 144,39.74596935564662,4953872.0
156,1901_16_TeamLH_TeamA3 144,85.30520582549461,4955122.0
157,1901_16_TeamLH_TeamA3 144,203.7602553984707,4955972.0
158,1901_16_TeamLH_TeamA3 236,109.04835463614292,8362269.0
159,1901_16_TeamLH_TeamA3 236,130.20271981617742,8363719.0
160,1901_16_TeamLH_TeamA3 240,89.89690041308434,8465919.0
161,1901_16_TeamLH_TeamA3 240,88.85820740848872,8466819.0
162,1901_16_TeamLH_TeamA3 300,44.144894696102746,10849117.0
163,1901_16_TeamLH_TeamA3 300,140.77929838616188,10849867.0
164,1901_17_TeamLH_TeamA3 50,54.765793180780285,1471339.0
165,1901_17_TeamLH_TeamA3 50,235.6586914498381,1472039.0
166,1901_17_TeamLH_TeamA3 82,101.48564837655617,2474288.0
167,1901_17_TeamLH_TeamA3 82,154.15536406563996,2475788.0
168,1901_17_TeamLH_TeamA3 99,193.88746362684205,3064287.0
169,1901_17_TeamLH_TeamA3 99,56.467683462313204,3066587.0
170,1901_17_TeamLH_TeamA3 174,80.25940001395476,5661935.0
171,1901_17_TeamLH_TeamA3 174,42.20853166955704,5662785.0
172,1902_01_TeamMG_TeamA3 25,34.062251870655885,710793.0
173,1902_01_TeamMG_TeamA3 25,242.93039453361945,711243.0
174,1902_01_TeamMG_TeamA3 120,167.11139981284938,3702393.0
175,1902_01_TeamMG_TeamA3 120,166.68725498519677,3703893.0
176,1902_01_TeamMG_TeamA3 123,111.70245407196745,3809843.0
177,1902_01_TeamMG_TeamA3 123,108.27110533434117,3813793.0
178,1902_01_TeamMG_TeamA3 125,101.21128217274001,3876993.0
179,1902_01_TeamMG_TeamA3 125,35.239585282747015,3878143.0
180,1902_01_TeamMG_TeamA3 125,275.6165243104992,3881043.0
181,1902_01_TeamMG_TeamA3 135,147.27708700313843,4213593.0
182,1902_01_TeamMG_TeamA3 135,56.519689162361814,4216393.0
183,1902_01_TeamMG_TeamA3 135,116.8153444349671,4217343.0
184,1902_01_TeamMG_TeamA3 189,56.24449614353391,5974543.0
185,1902_01_TeamMG_TeamA3 189,255.849870352752,5975243.0
186,1902_02_TeamMG_TeamA3 101,189.31736140980308,3378019.0
187,1902_02_TeamMG_TeamA3 101,188.88798652230375,3379919.0
188,1902_02_TeamMG_TeamA3 114,142.03255657102002,3890769.0
189,1902_02_TeamMG_TeamA3 114,139.64655638353565,3893019.0
190,1902_02_TeamMG_TeamA3 114,112.91556429491906,3895319.0
191,1902_02_TeamMG_TeamA3 114,119.15545858793041,3896469.0
192,1902_02_TeamMG_TeamA3 159,78.40921732813051,5468569.0
193,1902_02_TeamMG_TeamA3 161,122.91795100265055,5581519.0
194,1902_02_TeamMG_TeamA3 161,76.95965492470714,5582869.0
195,1902_02_TeamMG_TeamA3 215,31.741306785008078,7350719.0
196,1902_02_TeamMG_TeamA3 215,85.0033816574376,7351869.0
197,1902_02_TeamMG_TeamA3 215,209.0431800037973,7352669.0
198,1902_03_TeamMG_TeamA3 67,196.64187487218993,2195346.0
199,1902_03_TeamMG_TeamA3 67,277.30444915940313,2197396.0
200,1902_03_TeamMG_TeamA3 155,141.8212715611449,5132796.0
201,1902_03_TeamMG_TeamA3 155,182.9705552438698,5134696.0
202,1902_03_TeamMG_TeamA3 165,149.53337439682153,5455446.0
203,1902_03_TeamMG_TeamA3 165,205.08096809016678,5457096.0
204,1902_03_TeamMG_TeamA3 207,132.66271527919966,7378696.0
205,1902_03_TeamMG_TeamA3 207,267.7264151501678,7380196.0
206,1902_04_TeamML_TeamB 91,227.83315970518868,2681934.0
207,1902_04_TeamML_TeamB 91,200.71601421356493,2683984.0
208,1902_04_TeamML_TeamB 92,185.1472055811267,2769134.0
209,1902_04_TeamML_TeamB 92,28.214024259045356,2770884.0
210,1902_04_TeamML_TeamB 93,90.46668323405031,2822834.0
211,1902_04_TeamML_TeamB 93,227.41825915974732,2823634.0
212,1902_04_TeamML_TeamB 119,92.2860557016606,3769934.0
213,1902_04_TeamML_TeamB 119,55.20573624407158,3771384.0
214,1902_04_TeamML_TeamB 192,103.73412983247124,6102634.0
215,1902_04_TeamML_TeamB 192,291.68227872363104,6103734.0
216,1902_04_TeamML_TeamB 247,130.85329180192602,8224934.0
217,1902_04_TeamML_TeamB 247,78.50131674316042,8227734.0
218,1902_04_TeamML_TeamB 247,123.21188393044721,8228634.0
219,1902_04_TeamML_TeamB 252,96.99303534192545,8348584.0
220,1902_04_TeamML_TeamB 252,59.0547716642779,8349584.0
221,1902_04_TeamML_TeamB 255,59.53128140011769,8436034.0
222,1902_04_TeamML_TeamB 255,162.81335340935644,8436684.0
223,1902_04_TeamML_TeamB 292,191.08178455462468,9859434.0
224,1902_04_TeamML_TeamB 292,247.7787233033942,9861234.0
225,1902_04_TeamML_TeamB 299,213.02107504836226,10039284.0
226,1902_04_TeamML_TeamB 299,122.21340591710879,10041284.0
227,1902_05_TeamML_TeamB 12,145.8387477070823,317429.0
228,1902_05_TeamML_TeamB 12,273.5271604995014,318979.0
229,1902_05_TeamML_TeamB 14,207.38616779787893,392529.0
230,1902_05_TeamML_TeamB 14,79.75572386731876,394779.0
231,1902_05_TeamML_TeamB 36,16.59591321560824,1135179.0
232,1902_05_TeamML_TeamB 36,12.560955634027216,1135579.0
233,1902_05_TeamML_TeamB 43,72.57911179464791,1363329.0
234,1902_05_TeamML_TeamB 43,221.31131212299113,1363979.0
235,1902_05_TeamML_TeamB 45,84.68994430444502,1428579.0
236,1902_05_TeamML_TeamB 45,136.04275650463717,1429879.0
237,1902_05_TeamML_TeamB 46,146.6887139965444,1503179.0
238,1902_05_TeamML_TeamB 46,225.97849535610686,1504829.0
239,1902_05_TeamML_TeamB 49,170.55147462792576,1600879.0
240,1902_05_TeamML_TeamB 49,67.10668919839513,1602779.0
241,1902_05_TeamML_TeamB 54,20.16143770096766,1743729.0
242,1902_05_TeamML_TeamB 54,85.6617581237392,1744879.0
243,1902_05_TeamML_TeamB 54,242.74061830872068,1745729.0
244,1902_05_TeamML_TeamB 254,155.5003124164707,16275829.0
245,1902_05_TeamML_TeamB 254,160.59039608525785,16278329.0
246,1902_05_TeamML_TeamB 254,88.04856587639574,16279829.0
247,1902_05_TeamML_TeamB 304,81.5588533264783,18286729.0
248,1902_05_TeamML_TeamB 304,33.77700507327433,18287429.0
249,1902_05_TeamML_TeamB 335,60.943225973688,19467329.0
250,1902_05_TeamML_TeamB 335,232.0987804455896,19468029.0
251,1902_05_TeamML_TeamB 336,270.0713653266669,19511179.0
252,1902_05_TeamML_TeamB 336,13.623037333135368,19514329.0
253,1902_06_TeamML_TeamB 99,198.50262163513108,3349974.0
254,1902_06_TeamML_TeamB 104,131.06249881648068,3502974.0
255,1902_06_TeamML_TeamB 104,61.62310298662346,3504174.0
256,1902_06_TeamML_TeamB 118,51.8725549177019,4153024.0
257,1902_06_TeamML_TeamB 118,143.19164765362538,4153774.0
258,1902_06_TeamML_TeamB 148,205.61758095038957,5150274.0
259,1902_06_TeamML_TeamB 148,206.99850344524233,5152224.0
260,1902_06_TeamML_TeamB 210,220.06304624434335,7317024.0
261,1902_06_TeamML_TeamB 210,273.9244149906503,7319124.0
262,1902_06_TeamML_TeamB 266,127.74634292225353,9455474.0
263,1902_06_TeamML_TeamB 266,112.98936910740764,9456924.0
264,1902_07_TeamMJ_TeamB 26,101.87214846070539,864862.0
265,1902_07_TeamMJ_TeamB 26,273.1693867683566,866212.0
266,1902_07_TeamMJ_TeamB 48,193.97846927319023,1646652.0
267,1902_07_TeamMJ_TeamB 48,112.51162404987318,1648652.0
268,1902_07_TeamMJ_TeamB 137,82.61293162846843,4950002.0
269,1902_07_TeamMJ_TeamB 137,130.8139185318214,4951752.0
270,1902_07_TeamMJ_TeamB 223,179.27458843363715,8197052.0
271,1902_07_TeamMJ_TeamB 223,193.36182194037167,8199052.0
272,1902_07_TeamMJ_TeamB 282,97.84707338459337,10618202.0
273,1902_07_TeamMJ_TeamB 282,110.84431693077458,10620052.0
274,1902_08_TeamMJ_TeamB 28,49.16486932322713,958794.0
275,1902_08_TeamMJ_TeamB 28,260.5636574838479,959494.0
276,1902_08_TeamMJ_TeamB 250,127.54974134078044,9581444.0
277,1902_08_TeamMJ_TeamB 250,108.92228751766093,9582644.0
278,1902_08_TeamMJ_TeamB 386,297.45935663422995,14816005.0
279,1902_08_TeamMJ_TeamB 386,112.24210280572082,14820105.0
280,1902_09_TeamMJ_TeamB 36,85.96942014425828,1147555.0
281,1902_09_TeamMJ_TeamB 36,138.7773742491549,1148455.0
282,1902_09_TeamMJ_TeamB 76,91.20473414406734,2585855.0
283,1902_09_TeamMJ_TeamB 76,90.20495878614433,2587305.0
284,1902_09_TeamMJ_TeamB 76,305.1532780599612,2588355.0
285,1902_09_TeamMJ_TeamB 137,281.7599054798606,4970155.0
286,1902_09_TeamMJ_TeamB 137,220.4605333777908,4973405.0
287,1902_09_TeamMJ_TeamB 197,208.7181840087969,7447905.0
288,1902_09_TeamMJ_TeamB 197,237.06282259386435,7449855.0
289,1902_09_TeamMJ_TeamB 257,88.40272811220251,9504905.0
290,1902_09_TeamMJ_TeamB 257,133.44924882145273,9506055.0
291,1902_10_TeamMI_TeamA3 8,125.36376106981635,210481.0
292,1902_10_TeamMI_TeamA3 8,245.22562879642086,212031.0
293,1902_10_TeamMI_TeamA3 86,171.76524354947364,3007931.0
294,1902_10_TeamMI_TeamA3 86,33.649614650542425,3010831.0
295,1902_10_TeamMI_TeamA3 86,62.30860872471797,3011531.0
296,1902_10_TeamMI_TeamA3 144,74.93843768987982,5032031.0
297,1902_10_TeamMI_TeamA3 144,77.39588112296416,5032681.0
298,1902_11_TeamMI_TeamA3 59,62.55904363759088,2036302.0
299,1902_11_TeamMI_TeamA3 59,31.98132628347361,2040152.0
300,1902_11_TeamMI_TeamA3 63,58.05635856183196,2188052.0
301,1902_11_TeamMI_TeamA3 63,299.594566196802,2188752.0
302,1902_11_TeamMI_TeamA3 67,161.3575270862813,2312502.0
303,1902_11_TeamMI_TeamA3 67,118.10355145921734,2316202.0
304,1902_11_TeamMI_TeamA3 67,31.783154797785574,2317702.0
305,1902_11_TeamMI_TeamA3 70,90.00423380291619,2445902.0
306,1902_11_TeamMI_TeamA3 70,59.7674143028624,2446852.0
307,1902_11_TeamMI_TeamA3 130,52.44822583967927,4287452.0
308,1902_11_TeamMI_TeamA3 130,222.65249356344518,4288252.0
309,1902_11_TeamMI_TeamA3 211,132.28811895291278,7135602.0
310,1902_11_TeamMI_TeamA3 211,40.854476685058636,7137652.0
311,1902_11_TeamMI_TeamA3 212,87.11017509114535,7181452.0
312,1902_11_TeamMI_TeamA3 212,235.06612267021805,7182402.0
313,1902_12_TeamMI_TeamA3 49,106.81065235963125,1592504.0
314,1902_12_TeamMI_TeamA3 49,40.138541844591224,1593854.0
315,1902_12_TeamMI_TeamA3 57,65.67636002779084,1842554.0
316,1902_12_TeamMI_TeamA3 57,39.4168678127778,1843254.0
317,1902_12_TeamMI_TeamA3 71,87.16983394753028,2387854.0
318,1902_12_TeamMI_TeamA3 71,270.87665013522303,2388754.0
319,1902_12_TeamMI_TeamA3 105,224.83265401638172,3500754.0
320,1902_12_TeamMI_TeamA3 105,182.15093970550907,3503904.0
321,1902_13_TeamMD_TeamA2 92,200.8156876441679,3365580.0
322,1902_13_TeamMD_TeamA2 172,37.32336187430066,6044930.0
323,1902_13_TeamMD_TeamA2 172,88.01623511375614,6046080.0
324,1902_13_TeamMD_TeamA2 172,175.398430676959,6046980.0
325,1902_13_TeamMD_TeamA2 298,157.14570090460637,10416830.0
326,1902_13_TeamMD_TeamA2 298,173.96266281708267,10418530.0
327,1902_13_TeamMD_TeamA2 310,157.43201883305062,10942430.0
328,1902_13_TeamMD_TeamA2 310,141.76089066226973,10945280.0
329,1902_13_TeamMK_TeamB 50,142.02065182423294,1864260.0
330,1902_13_TeamMK_TeamB 50,170.58808542146198,1865760.0
331,1902_13_TeamMK_TeamB 62,143.21066474456433,2279060.0
332,1902_13_TeamMK_TeamB 62,64.72347198080462,2280710.0
333,1902_13_TeamMK_TeamB 124,52.13183171863426,4401110.0
334,1902_13_TeamMK_TeamB 124,116.23122301180524,4402110.0
335,1902_13_TeamMK_TeamB 127,86.55586211551473,4494910.0
336,1902_13_TeamMK_TeamB 127,250.2399371482098,4496410.0
337,1902_13_TeamMK_TeamB 166,193.6290307701818,6039410.0
338,1902_13_TeamMK_TeamB 166,252.7810228637031,6041210.0
339,1902_13_TeamMK_TeamB 171,216.89901270999368,6177110.0
340,1902_13_TeamMK_TeamB 171,69.42088312229974,6179610.0
341,1902_13_TeamMK_TeamB 177,33.13479701250636,6353810.0
342,1902_13_TeamMK_TeamB 177,216.09636855130165,6354360.0
343,1902_13_TeamMK_TeamB 318,179.14233328359322,11645510.0
344,1902_13_TeamMK_TeamB 318,88.40812703394411,11647510.0
345,1902_14_TeamMD_TeamA2 27,75.2730791410847,848147.0
346,1902_14_TeamMD_TeamA2 27,337.9418364586575,848997.0
347,1902_14_TeamMD_TeamA2 28,170.2784227794291,915726.0
348,1902_14_TeamMD_TeamA2 28,157.9837254299632,917476.0
349,1902_14_TeamMD_TeamA2 49,27.51727541527322,1604576.0
350,1902_14_TeamMD_TeamA2 49,250.70660923757075,1607026.0
351,1902_14_TeamMD_TeamA2 54,157.5226765758188,1811176.0
352,1902_14_TeamMD_TeamA2 54,107.03621210548326,1813226.0
353,1902_14_TeamMD_TeamA2 173,92.66551696359333,5602926.0
354,1902_14_TeamMD_TeamA2 173,80.95995517353009,5603876.0
355,1902_14_TeamMD_TeamA2 314,77.86495457347932,10904015.0
356,1902_14_TeamMD_TeamA2 314,27.872141589946043,10904915.0
357,1902_14_TeamMK_TeamB 133,24.887087717127535,4253335.0
358,1902_14_TeamMK_TeamB 133,147.25438863344615,4253885.0
359,1902_14_TeamMK_TeamB 136,225.61915518193484,4335235.0
360,1902_14_TeamMK_TeamB 177,125.96129564473367,5620535.0
361,1902_14_TeamMK_TeamB 177,148.4089489595894,5622435.0
362,1902_14_TeamMK_TeamB 187,33.12849531536258,5927385.0
363,1902_14_TeamMK_TeamB 187,162.53616699273428,5928035.0
364,1902_14_TeamMK_TeamB 192,175.15189786539565,6228735.0
365,1902_14_TeamMK_TeamB 192,178.04856285822697,6230385.0
366,1902_14_TeamMK_TeamB 197,150.08392776353503,6376785.0
367,1902_14_TeamMK_TeamB 197,220.97503979092298,6378335.0
368,1902_14_TeamMK_TeamB 204,186.8884029350671,6567885.0
369,1902_14_TeamMK_TeamB 204,70.04309377326217,6569635.0
370,1902_14_TeamMK_TeamB 206,37.73472764682422,6644485.0
371,1902_14_TeamMK_TeamB 206,87.52510043644622,6645535.0
372,1902_14_TeamMK_TeamB 206,327.4359573127698,6646435.0
373,1902_14_TeamMK_TeamB 209,123.77588503860517,6751785.0
374,1902_14_TeamMK_TeamB 209,288.6998771930809,6753185.0
375,1902_14_TeamMK_TeamB 258,61.62830905566046,8517635.0
376,1902_14_TeamMK_TeamB 258,146.80128869713644,8518685.0
377,1902_14_TeamMK_TeamB 264,83.26470764405529,8683335.0
378,1902_14_TeamMK_TeamB 264,57.32129113837197,8684285.0
379,1902_14_TeamMK_TeamB 275,102.49557339485446,8981485.0
380,1902_14_TeamMK_TeamB 275,369.2464624331288,8986585.0
381,1902_15_TeamMK_TeamB 8,130.1577088725827,201464.0
382,1902_15_TeamMK_TeamB 8,62.56478859566296,202914.0
383,1902_15_TeamMK_TeamB 17,187.98536332909006,474214.0
384,1902_15_TeamMK_TeamB 17,173.05972562976635,476264.0
385,1902_15_TeamMK_TeamB 159,90.96063169421154,5295064.0
386,1902_15_TeamMK_TeamB 159,109.83411268863604,5296864.0
387,1902_15_TeamMK_TeamB 257,59.3242585258341,8904364.0
388,1902_15_TeamMK_TeamB 257,214.6479957550035,8905114.0
389,1902_16_TeamMD_TeamA2 68,135.75971067489056,2164773.0
390,1902_16_TeamMD_TeamA2 68,194.89022167058562,2166473.0
391,1902_16_TeamMD_TeamA2 240,141.78625326434152,8362366.0
392,1902_16_TeamMD_TeamA2 240,142.09908472330142,8363716.0
393,1902_16_TeamMD_TeamA2 244,90.00172295200798,8489066.0
394,1902_16_TeamMD_TeamA2 244,116.39411688573439,8489916.0
395,1902_17_TeamMB_TeamA1 57,103.8721681871039,1881284.0
396,1902_17_TeamMB_TeamA1 57,41.438921226306064,1882284.0
397,1902_17_TeamMB_TeamA1 83,46.985919462324034,2868084.0
398,1902_17_TeamMB_TeamA1 83,67.51166494206761,2868734.0
399,1902_17_TeamMB_TeamA1 99,61.728413799886354,3422220.0
400,1902_17_TeamMB_TeamA1 99,194.8977456377831,3422870.0
401,1902_18_TeamMB_TeamA1 36,185.433322602007,1112454.0
402,1902_18_TeamMB_TeamA1 36,66.45925219561231,1114204.0
403,1902_18_TeamMB_TeamA1 69,45.47781957702018,2435154.0
404,1902_18_TeamMB_TeamA1 69,26.665821224368845,2438504.0
405,1902_18_TeamMB_TeamA1 69,171.700984614358,2439004.0
406,1902_18_TeamMB_TeamA1 126,217.4588355511222,4570454.0
407,1902_18_TeamMB_TeamA1 126,346.74555853093494,4572804.0
408,1902_19_TeamME_TeamA2 58,156.35846318575148,2176252.0
409,1902_19_TeamME_TeamA2 58,56.53539327403675,2178252.0
410,1902_19_TeamME_TeamA2 62,93.00069198129657,2299352.0
